"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","100011_at","Klf3","16599","Kruppel-like factor 3 (basic)",0.0293176421723258,5.04416629671239,0.164509771393004,0.871935093610796,0.999521588789701,-5.05443120527715
"2","100017_at","Mybph","53311","myosin binding protein H",0.088986487456415,7.76529887065996,0.333688690327915,0.744092970917488,0.999521588789701,-5.02699079284656
"3","100022_at","Cish","12700","cytokine inducible SH2-containing protein",-0.245955963907699,8.43405364534645,-1.53608007253916,0.149199171436605,0.999521588789701,-4.37777866616974
"4","100032_at","Sp1","20683","trans-acting transcription factor 1",0.215577205452115,6.853628464496,0.596138431424109,0.561621744700807,0.999521588789701,-4.94894983908425
"5","100037_at","Ddx18","66942","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18",0.0715483988751489,5.82371236487202,0.422669474516045,0.679648016692487,0.999521588789701,-5.00526078575849
"6","100041_at","Slc25a39","68066","solute carrier family 25, member 39",0.177159715441014,8.54038596867597,1.33624993176187,0.205058824414378,0.999521588789701,-4.52976628360981
"7","100046_at","Mthfd2","17768","methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase",-0.063174680879956,7.17843003402433,-0.324112099391786,0.751161246443473,0.999521588789701,-5.02903294475291
"8","100048_at","Rap1a","109905","RAS-related protein 1a",-0.140617924650366,6.53785913980476,-0.516736638551011,0.614274055595673,0.999521588789701,-4.97696999812279
"9","100060_i_at","Klk1","16612","kallikrein 1",-0.103320243745299,3.32705405854461,-0.621207237709914,0.545518960916243,0.999521588789701,-4.93933472910391
"10","100064_f_at","Gja1","14609","gap junction protein, alpha 1",-0.437928834947173,7.20279542107537,-1.63472125609748,0.12678695948735,0.999521588789701,-4.2984220687316
"11","100068_at","Aldh1a1","11668","aldehyde dehydrogenase family 1, subfamily A1",0.22957760406014,9.87862852545166,0.755086501545062,0.464054413650641,0.999521588789701,-4.88194456745837
"12","100073_at","Eef1akmt1","68043","EEF1A alpha lysine methyltransferase 1",0.0874529505595349,6.88177545077065,0.463005981771195,0.651241534274096,0.999521588789701,-4.99379066750403
"13","100079_at","Ndufb9","66218","NADH:ubiquinone oxidoreductase subunit B9",0.0358944405408081,11.276365309145,0.158025088037016,0.876937126373065,0.999521588789701,-5.0551153801528
"14","100088_at","Ppp1cb","19046","protein phosphatase 1 catalytic subunit beta",-0.119094348517567,9.89743021094536,-0.292267766464513,0.774830595321175,0.999521588789701,-5.03540501056699
"15","100089_at","Ppic","19038","peptidylprolyl isomerase C",-0.190164375023725,6.47816256187132,-0.835919369554712,0.41874390599139,0.999521588789701,-4.84254991740119
"16","100094_at","Supt5","20924","suppressor of Ty 5, DSIF elongation factor subunit",-0.00161440046348282,8.60312443892549,-0.00897153751745691,0.992982091830809,0.999521588789701,-5.06326987971132
"17","100112_at","Cxcl12","20315","chemokine (C-X-C motif) ligand 12",0.272902671979337,7.58876284700392,1.58276034853317,0.138199678476275,0.999521588789701,-4.34054681458513
"18","100120_at","Nid1","18073","nidogen 1",0.100042704561041,4.20904486425644,0.566429627867604,0.581034112487911,0.999521588789701,-4.95987009922674
"19","100123_f_at","Itgb1","16412","integrin beta 1 (fibronectin receptor beta)",-0.0828306326107047,11.0745365280283,-0.407328948604427,0.690589990755131,0.999521588789701,-5.00935960495588
"20","100126_at","Chrac1","93696","chromatin accessibility complex 1",-0.185086095091803,9.19271938715003,-0.773754954918139,0.453324697461489,0.999521588789701,-4.87315539929441
"21","100151_at","Serinc3","26943","serine incorporator 3",0.0917329670384195,10.110142832,0.582604839539223,0.570421167753493,0.999521588789701,-4.95398862712743
"22","100153_at","Ncam1","17967","neural cell adhesion molecule 1",0.0374698975697942,7.11725282290164,0.238440356071821,0.815366860783528,0.999521588789701,-5.0447033834821
"23","100213_f_at","Rpl41","67945","ribosomal protein L41",-0.137953925261938,13.4664613463834,-0.956417238513749,0.356822223774597,0.999521588789701,-4.77758115769372
"24","100293_at","Cd59b","333883","CD59b antigen",-0.118604685291358,6.95036275678901,-0.75020235721284,0.466887595707206,0.999521588789701,-4.88421293534271
"25","100302_at","Maff","17133","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",0.151402465562022,6.29148476184374,0.767219931860921,0.457062736567694,0.999521588789701,-4.87625348546915
"26","100307_at","Nfix","18032","nuclear factor I/X",0.553425295104397,6.55788672393899,1.52338334949436,0.152317748027166,0.999521588789701,-4.38780048381809
"27","100320_at","Kpna4","16649","karyopherin (importin) alpha 4",-0.222429189567218,5.45003472755719,-1.3781709566723,0.192091089610218,0.999521588789701,-4.49895451502961
"28","100327_at","Lta","16992","lymphotoxin A",-0.0718283870487673,7.11512394713989,-0.399478186378307,0.696218128680918,0.999521588789701,-5.0114007525861
"29","100329_at","Serpina1c","20702","serine (or cysteine) peptidase inhibitor, clade A, member 1C",-0.218502074170371,5.87594627053674,-1.24396708016456,0.236118537015519,0.999521588789701,-4.59537528259293
"30","100331_g_at","Prdx2","21672","peroxiredoxin 2",0.0709932631530794,9.98996095458074,0.486068647777275,0.635248093114235,0.999521588789701,-4.98678509461363
"31","100334_f_at","Egfbp2","13647","epidermal growth factor binding protein type B",0.0750274945130007,5.87417776887624,0.602164651078261,0.557727369028205,0.999521588789701,-4.94667179082716
"32","100342_i_at","Tuba1a","22142","tubulin, alpha 1A",-0.0561962678723891,9.52928347955705,-0.303222779558129,0.76665997948279,0.999521588789701,-5.03328567727058
"33","100354_at","Tbx15","21384","T-box 15",0.193895280647325,5.56332512855033,0.927122626657082,0.371252008243118,0.999521588789701,-4.79404022956811
"34","100369_at","St6galnac6","50935","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",0.202937625417572,7.79760619294142,1.0432363510263,0.316408672738945,0.999521588789701,-4.7264059002462
"35","100394_at","Podxl","27205","podocalyxin-like",-0.086580308196563,6.99725766291454,-0.517092367492821,0.614032786809132,0.999521588789701,-4.97685282517302
"36","100395_at","Gli2","14633","GLI-Kruppel family member GLI2",0.0800280119815948,6.246392767924,0.511695665911427,0.617698061854981,0.999521588789701,-4.97862226500026
"37","100400_at","Emc2","66736","ER membrane protein complex subunit 2",-0.0737227586244993,6.58234444357557,-0.176616239804977,0.862612173208381,0.999521588789701,-5.05308073423202
"38","100403_at","Myl7","17898","myosin, light polypeptide 7, regulatory",-0.438547090872515,6.07450949242783,-2.71998888792332,0.0179039955938136,0.999521588789701,-3.33020540762599
"39","100436_at","Orm1","18405","orosomucoid 1",0.228277145085511,4.04865567500509,1.39801793631931,0.186191585283354,0.999521588789701,-4.48415852595526
"40","100439_i_at","Ank1","11733","ankyrin 1, erythroid",0.192661530705736,9.26465217104264,1.00894090088127,0.331954061867676,0.999521588789701,-4.74704147499133
"41","100468_g_at","Lyl1","17095","lymphoblastomic leukemia 1",-0.0617829475457503,6.15560974727838,-0.287861088568206,0.778125218933297,0.999521588789701,-5.03623593873212
"42","100472_at","Enah","13800","ENAH actin regulator",0.0975693494932006,7.11727163078197,0.3776041755886,0.71199784723598,0.999521588789701,-5.01688530888009
"43","100476_at","Ibsp","15891","integrin binding sialoprotein",-0.0180936322878433,3.6117215071574,-0.110335670685069,0.913878190986563,0.999521588789701,-5.05930523360682
"44","100482_at","Zfp598","213753","zinc finger protein 598",0.0766034137084812,8.50739595027946,0.595333959339244,0.562142740622446,0.999521588789701,-4.94925234763088
"45","100501_at","Atp4b","11945","ATPase, H+/K+ exchanging, beta polypeptide",0.154932201199014,6.5768231210484,0.876324399885742,0.397225308389744,0.999521588789701,-4.82157788355389
"46","100509_at","Rnf19a","30945","ring finger protein 19A",-0.0762934303904963,6.70482577881119,-0.506566673773172,0.62119145078571,0.999521588789701,-4.98028769694151
"47","100512_at","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",-0.0297075426707005,6.98624591112642,-0.194327381161527,0.849012228946413,0.999521588789701,-5.05093363693804
"48","100514_at","Gna13","14674","guanine nucleotide binding protein, alpha 13",0.0549394974378261,6.91361323533565,0.140365610720497,0.89058632453548,0.999521588789701,-5.05683979132557
"49","100521_at","Ovgp1","12659","oviductal glycoprotein 1",-0.107749089906577,6.30965162938928,-0.707488054407937,0.492120389948638,0.999521588789701,-4.90349504005868
"50","100522_s_at","Tceal9","22381","transcription elongation factor A like 9",-0.0535128638629994,7.7377794099097,-0.239737946623057,0.814382580866113,0.999521588789701,-5.04450110883029
"51","100526_f_at","Adam3","11497","a disintegrin and metallopeptidase domain 3 (cyritestin)",-0.155495381001185,4.55136628826026,-1.0628830915484,0.307748071570376,0.999521588789701,-4.7143433979609
"52","100527_at","Coa3","52469","cytochrome C oxidase assembly factor 3",0.0897892252414874,9.19129748745654,0.459560901512412,0.653646429379066,0.999521588789701,-4.9948093119877
"53","100535_at","Eif4g2","13690","eukaryotic translation initiation factor 4, gamma 2",0.0232628429495012,8.43673684923078,0.104334723224677,0.91854336161009,0.999521588789701,-5.05972730579777
"54","100538_at","Sod1","20655","superoxide dismutase 1, soluble",-0.0584400940336671,10.2289770146583,-0.281412464347244,0.782954555077957,0.999521588789701,-5.03742955333034
"55","100539_at","Acot7","70025","acyl-CoA thioesterase 7",0.0786612013786625,7.43666750122203,0.626931426936241,0.541878389162263,0.999521588789701,-4.93708824597827
"56","100550_f_at","Cox6c","12864","cytochrome c oxidase subunit 6C",-0.0445952605033533,12.4154490875907,-0.228579679747717,0.822857193511487,0.999521588789701,-5.04620507536858
"57","100555_at","Rcan1","54720","regulator of calcineurin 1",-0.0302343630502815,9.79050872872095,-0.150465569491093,0.882775203167091,0.999521588789701,-5.05587841365478
"58","100557_g_at","Eif4b","75705","eukaryotic translation initiation factor 4B",-0.0387384302306266,10.1835134001373,-0.202143827290276,0.843025904810492,0.999521588789701,-5.04992138817617
"59","100560_at","Pafah1b1","18472","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",0.0694177959752071,8.81424437028024,0.375987851600874,0.713169473655402,0.999521588789701,-5.01727871646958
"60","100562_at","Rangrf","57785","RAN guanine nucleotide release factor",0.187174346363811,8.61996542484331,1.44565668838067,0.172642693012209,0.999521588789701,-4.44811735311693
"61","100568_at","Abce1","24015","ATP-binding cassette, sub-family E (OABP), member 1",-0.0319147213787883,8.39438173343934,-0.17813241994085,0.861446078155508,0.999521588789701,-5.05290489613917
"62","100570_at","Nub1","53312","negative regulator of ubiquitin-like proteins 1",-0.0767968449036074,7.61178253669378,-0.620916855774551,0.545704005728554,0.999521588789701,-4.93944818738466
"63","100572_at","Tm9sf2","68059","transmembrane 9 superfamily member 2",-0.111206079793432,7.54934915180409,-0.47163973881229,0.645232516208178,0.999521588789701,-4.99120598810797
"64","100587_f_at","Cdip1","66626","cell death inducing Trp53 target 1",-0.16388740173625,7.20188167197256,-0.857351382220547,0.407235256720514,0.999521588789701,-4.83152996060826
"65","100593_at","Tnnt2","21956","troponin T2, cardiac",-0.875063780895583,5.95793967572261,-2.89133147258961,0.0129459713223245,0.999521588789701,-3.17414436012959
"66","100595_at","Ptp4a2","19244","protein tyrosine phosphatase 4a2",-0.0055925829953356,10.9881633421109,-0.0207262004907728,0.983788125613369,0.999521588789701,-5.06315536319233
"67","100597_at","Gyg","27357","glycogenin",-0.0934265376454118,9.29339426763089,-0.368111345927494,0.718889752311207,0.999521588789701,-5.01917241326617
"68","100603_at","Dync1i2","13427","dynein cytoplasmic 1 intermediate chain 2",-0.0722905820805062,6.43035086688234,-0.276795927583741,0.786417641830135,0.999521588789701,-5.03826773383669
"69","100611_at","Lyz2","17105","lysozyme 2",-0.0415806921615056,7.00590369946587,-0.0776405029810548,0.939331283155546,0.999521588789701,-5.06131940954979
"70","100614_at","Mb","17189","myoglobin",0.0895718378484442,12.5543161145893,0.46030059307965,0.653129733705069,0.999521588789701,-4.99459121104768
"71","100628_at","Ndufc1","66377","NADH:ubiquinone oxidoreductase subunit C1",0.0283897533907336,11.5998844569013,0.120959179612989,0.905627690681309,0.999521588789701,-5.05850033886606
"72","100629_at","Gstm5","14866","glutathione S-transferase, mu 5",0.0106352870587294,9.00331333060029,0.0439194441474931,0.965655810447747,0.999521588789701,-5.06266356029679
"73","100635_at","Sar1a","20224","secretion associated Ras related GTPase 1A",-0.0625973216617304,10.2940419203575,-0.486810416482088,0.634736792844818,0.999521588789701,-4.98655440524267
"74","100636_at","Eif4ebp1","13685","eukaryotic translation initiation factor 4E binding protein 1",-0.0156707069348681,8.50212499401476,-0.0649426491332417,0.949236943683494,0.999521588789701,-5.06191301791151
"75","100673_f_at","Klra5","16636","killer cell lectin-like receptor, subfamily A, member 5",-0.0458883862483868,4.92542690335928,-0.243644757501636,0.811421084284106,0.999521588789701,-5.04388555284458
"76","100687_f_at","Vmn2r37","22305","vomeronasal 2, receptor 37",0.0330840752243997,4.69926801558967,0.159279397748649,0.875969162878472,0.999521588789701,-5.05498517649871
"77","100696_at","Pde6a","225600","phosphodiesterase 6A, cGMP-specific, rod, alpha",0.00587232345615796,6.14753862886379,0.0344003248514979,0.973095978407651,0.999521588789701,-5.06290809496354
"78","100700_s_at","Nr5a1","26423","nuclear receptor subfamily 5, group A, member 1",-0.0948507012180304,6.34109176246885,-0.507798210127503,0.620351764036669,0.999521588789701,-4.9798892502885
"79","100718_at","Ptma","19231","prothymosin alpha",-0.0872767174133315,8.57553118545227,-0.168443444356647,0.868903595808465,0.999521588789701,-5.05400285225141
